2025-01-30 01:57:31,688 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:57:33,137 [ 1] INFO  Unity: SetDirection:(-97, -22, 0)
2025-01-30 01:57:33,138 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:57:34,571 [ 1] INFO  Unity: SetPosition:(3441, 2923, 806)
2025-01-30 01:57:34,572 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:57:38,399 [ 1] INFO  Unity: SetDirection:(-100, -3, 0)
2025-01-30 01:57:38,399 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:57:40,166 [ 1] INFO  Unity: SetPosition:(1797, 2654, 806)
2025-01-30 01:57:40,167 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:57:42,626 [ 1] INFO  Unity: TeleporterObject:Character [you] Enter Teleporter [2:主城->副本]
2025-01-30 01:57:42,627 [ 1] INFO  Unity: MapTeleportRequest: TeleporterID:[2]
2025-01-30 01:57:42,656 [ 1] INFO  Unity: OnMapCharacterLeave:CharId:1
2025-01-30 01:57:44,448 [ 1] INFO  Unity: Stop
2025-01-30 01:57:44,449 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2025-01-30 01:57:45,908 [ 1] INFO  Unity: MoveForward
2025-01-30 01:57:45,909 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:57:47,164 [ 1] INFO  Unity: TeleporterObject:Character [you] Enter Teleporter [1:主城->野外]
2025-01-30 01:57:47,164 [ 1] INFO  Unity: MapTeleportRequest: TeleporterID:[1]
2025-01-30 01:57:47,177 [ 1] INFO  Unity: OnMapCharacterEnter:Map:2 Count:1
2025-01-30 01:57:47,179 [ 1] INFO  Unity: AddCharacter:1:you Map:2 Entity:(1:pos:(2313,4006,6),dir:(100,0,0),spd:300
2025-01-30 01:57:49,526 [ 1] INFO  Unity: LoadLevel: Map01
2025-01-30 01:57:49,581 [ 1] INFO  Unity: Stop
2025-01-30 01:57:49,582 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2025-01-30 01:57:49,918 [ 1] INFO  Unity: LevelLoadCompleted:1
2025-01-30 01:57:51,394 [ 1] INFO  Unity: MoveForward
2025-01-30 01:57:51,395 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:57:51,879 [ 1] INFO  Unity: Stop
2025-01-30 01:57:51,880 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2025-01-30 01:58:05,019 [ 1] INFO  Unity: MoveForward
2025-01-30 01:58:05,020 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:58:05,942 [ 1] INFO  Unity: Stop
2025-01-30 01:58:05,942 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2025-01-30 01:58:13,486 [ 1] INFO  Unity: MoveForward
2025-01-30 01:58:13,488 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:58:14,537 [ 1] INFO  Unity: SetDirection:(98, -18, 0)
2025-01-30 01:58:14,538 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:58:16,580 [ 1] INFO  Unity: Stop
2025-01-30 01:58:16,581 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2025-01-30 01:58:19,970 [ 1] INFO  Unity: MoveForward
2025-01-30 01:58:19,970 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:58:21,221 [ 1] INFO  Unity: SetDirection:(94, -35, 0)
2025-01-30 01:58:21,222 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:58:22,321 [ 1] INFO  Unity: SetPosition:(4332, 3713, 6)
2025-01-30 01:58:22,322 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:58:22,538 [ 1] INFO  Unity: Stop
2025-01-30 01:58:22,539 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2025-01-30 01:58:23,523 [ 1] INFO  Unity: MoveForward
2025-01-30 01:58:23,524 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:58:25,545 [ 1] INFO  Unity: SetPosition:(4963, 3478, 6)
2025-01-30 01:58:25,546 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:58:26,599 [ 1] INFO  Unity: Stop
2025-01-30 01:58:26,600 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2025-01-30 01:58:26,896 [ 1] INFO  Unity: MoveForward
2025-01-30 01:58:26,898 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:58:28,086 [ 1] INFO  Unity: SetPosition:(5594, 3243, 6)
2025-01-30 01:58:28,087 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:58:28,819 [ 1] INFO  Unity: Stop
2025-01-30 01:58:28,820 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2025-01-30 01:58:35,671 [ 1] INFO  Unity: SetDirection:(98, -18, 0)
2025-01-30 01:58:35,672 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2025-01-30 01:58:35,836 [ 1] INFO  Unity: SetDirection:(100, 2, 0)
2025-01-30 01:58:35,837 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2025-01-30 01:58:35,940 [ 1] INFO  Unity: MoveForward
2025-01-30 01:58:35,941 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:58:35,941 [ 1] INFO  Unity: SetDirection:(98, 22, 0)
2025-01-30 01:58:35,942 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:58:36,037 [ 1] INFO  Unity: SetDirection:(92, 39, 0)
2025-01-30 01:58:36,038 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2025-01-30 01:58:36,671 [ 1] INFO  Unity: Stop
2025-01-30 01:58:36,672 [ 1] INFO  Unity: MapEntityUpdateSync:ID :1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2025-01-30 01:58:53,329 [ 1] INFO  Unity: OnMapCharacterEnter:Map:2 Count:1
2025-01-30 01:58:53,330 [ 1] INFO  Unity: AddCharacter:2: Map:2 Entity:(2:pos:(5887,1573,7),dir:(9,100,0),spd:0
2025-01-30 01:59:05,273 [ 1] INFO  Unity: OnMapCharacterEnter:Map:2 Count:1
2025-01-30 01:59:05,274 [ 1] INFO  Unity: AddCharacter:3: Map:2 Entity:(3:pos:(5540,1682,4),dir:(20,98,0),spd:0
2025-01-30 01:59:06,367 [ 1] INFO  Unity: OnMapCharacterEnter:Map:2 Count:1
2025-01-30 01:59:06,369 [ 1] INFO  Unity: AddCharacter:4: Map:2 Entity:(4:pos:(4775,2865,14),dir:(-30,95,0),spd:0
2025-01-30 01:59:07,291 [ 1] INFO  Unity: OnMapCharacterEnter:Map:2 Count:1
2025-01-30 01:59:07,291 [ 1] INFO  Unity: AddCharacter:5: Map:2 Entity:(5:pos:(5683,4173,0),dir:(28,-96,0),spd:0
2025-01-30 02:05:28,355 [ 1] INFO  Unity: ProcessReceive exception:System.Net.Sockets.SocketException: 远程主机强迫关闭了一个现有的连接。

